## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process","start","","","",""
2,"send: Course Packet Information Received","entity","1","","",""
3,"send: Design to Faculty","entity","2","","",""
4,"choose: Design by Faculty","entity","3","","",""
5,"identify and contact: Content requiring copyright clearance and publisher","entity","4","","",""
6,"condition: Need to Contact Faculty to inform of denial and ask if new content should be added?","condition","5","","",""
7,"contact: Faculty to inform of denial and ask if new content should be added","entity","6","","",""
8,"end: No Need to Contact Faculty","end","6","","",""
9,"condition: Did Faculty Respond After Denial Notification?","condition","7","","",""
10,"send: Follow-up Notification to Faculty","entity","9","","",""
11,"condition: Is the Entire Course Packet Copyright Cleared?","condition","10","","",""
12,"calculate: Course Packet Cost by MPC","entity","11","","",""
13,"add: Bookstore margin to determine retail price","entity","12","","",""
14,"condition: Faculty needs to reconsider course packet content to decrease the price?","condition","13","","",""
15,"reconsider: Course packet content to decrease price","entity","14","","",""
16,"notify: Bookstore of Course packet  Course number  Faculty name  and sections by MPC","entity","14","","",""
17,"condition: Are there any issues from the bookstore?","condition","16","","",""
18,"contact: Escalate Bookstore Issues to Support","entity","17","","",""
19,"end: Packet information notified to Bookstore","end","16","","",""
20,"end: Process Ended Due to No Response","end","9","","",""
