## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the rector election process with the rector final year","start","","","",""
2,"launch acceptance of proposals for rector candidates","entity","1","","",""
3,"can rector nominate themselves as candidate","condition","2","","",""
4,"nominate rector as candidate","entity","3","Yes","",""
5,"stop acceptance of proposals","entity","3,4","Yes","",""
6,"does candidate meet required criteria","condition","5","","",""
7,"include candidate in list","entity","6","Yes","",""
8,"inform candidate of refusal","entity","6","No","",""
9,"end of process due to refusal","end","8","","",""
10,"make list of candidates public","entity","7","","",""
11,"candidates promote ideas to public","entity","10","","",""
12,"organize public meeting of Academic Senate","entity","10","","",""
13,"parallel candidates promote and organize meeting actions","entity","11,12","","",""
14,"begin public meeting ensuring all members vote","entity","13","","",""
15,"conduct election and count votes","entity","14","","",""
16,"did voting succeed","condition","15","","",""
17,"conduct another election","entity","16","No","",""
18,"announce election result","entity","16","Yes","",""
19,"conclude public meeting","entity","18","","",""
20,"inform candidate of election results","entity","19","","",""
21,"end process after informing candidate","end","20","","",""
22,"end process after election failure","end","17","","",""
