## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process by processing incoming orders","start","","","",""
2,"send the collected order list","entity","1","","",""
3,"implement the collected order list in the database","entity","2","","",""
4,"gather all the information in one excel file","entity","3","","",""
5,"check the order and customer details","entity","4","","",""
6,"is permit data option selected","condition","5","","",""
7,"proceed with permitting the data","entity","6","permit data","",""
8,"do not permit the data","entity","6","not permit data","",""
9,"release the data","entity","7","","",""
10,"contact the selling agency","entity","8","","",""
11,"check the worth of the orders","entity","9","","",""
11,"check the worth of the orders","entity","10","","",""
12,"are the orders to be released","condition","11","","",""
13,"continue with the process","entity","12","release","",""
14,"end the process","end","12","cancel","",""
15,"is the value less than 5000","condition","13","","",""
16,"continue with the process","entity","15","less than 5000","",""
17,"order needs to be signed off by board of directors","entity","15","greater or equal 5000","",""
18,"order signed off by the board of directors","entity","17","","",""
19,"collect the order and start production","entity","16","","",""
19,"collect the order and start production","entity","18","","",""
20,"send the memorandum and invoice","entity","19","","",""
21,"send the quality report","entity","20","","",""
22,"check the quality of the production","entity","21","","",""
23,"send the quality report","entity","22","","",""
24,"collect the goods","entity","23","","",""
25,"sign off on the memo","entity","24","","",""
26,"pick the goods","entity","25","","",""
27,"send the goods to complete the process","entity","26","","",""
28,"end the process","end","27","","",""
